index,reactant_smiles
346,CC(=O)Oc1ccc(C=O)c(Cl)c1
347,O=C(CF)CF
348,CCS(=O)(=O)c1ccc(Oc2c(C)cccc2C=O)c(Br)c1
349,C=C(C(=O)OC)[C@H](C(C(=O)OCC)=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1
350,O=CC[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1
351,CCC1(CCCCCC=O)OCCO1
352,O=C[C@H]1[C@H]2CCC3(OCCO3)[C@@H]12
353,CCOC(=O)C1(C)CCCCC1=O
354,COCOC[C@@H]1C[C@H]2CC=C(CCCO[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)[C@@]2(CC=O)[C@H](OCOC)C1
355,CC1(C)OC(=O)[C@@H](CC=O)O1
356,CN(CCCCCCCl)c1ccc(C=O)cc1
357,O=Cc1c[nH]c2ccc(OC(F)(F)F)cc12
358,FC(F)(F)C=P(c1ccccc1)(c1ccccc1)c1ccccc1
359,O=C[C@@H]1[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H](COCc2ccccc2)N1C(=O)OCc1ccccc1
360,CCCCC(=O)C(F)(F)c1ccccc1
361,COc1ccc(C(Nc2nc(OCc3ccccc3)c3ncn([C@H]4C[C@H](OC(C)(C)C)[C@@H](COC(C)(C)C)C4=O)c3n2)(c2ccccc2)c2ccccc2)cc1
362,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CC=P(c1ccccc1)(c1ccccc1)c1ccccc1
363,CCO[C@@H]1C=C(C)C[C@@H](C=O)O1
364,CC(C)(C)[Si](C)(C)Oc1ccc(CC[C@H](O)CC=O)cc1
365,C[C@@H](CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)C[C@H](C)[C@@H](OCc1ccccc1)[C@@H](C)C=O
366,C=C(C)c1cc(C)c(C)c(OC)c1C=O
367,C(C1CCOCC1)=P(c1ccccc1)(c1ccccc1)c1ccccc1
368,O=CCCC#CC[C@H]1CCC(=O)O1
369,COc1c(Br)cccc1C=O
370,C=C[C@@]1(C(=O)OC(C)(C)C)C[C@@](C=O)(COC(=O)CCC)CS1
371,O=Cc1ccc2cccnc2n1
372,O=CC1=CN(C(=O)OCc2ccccc2)[C@@H](C(=O)OCc2ccccc2)CC1
373,Cc1cc(C)c2c(c1)C(=O)C(=O)N2C(=O)OC(C)(C)C
374,COC(=O)c1cc(OC)cc(OC)c1C=O
375,O=Cc1ccc(C(F)(F)F)cc1N1CCc2ccccc2C1
376,CCc1ccc(C=O)cc1I
377,C=C[C@@H](OCOC)[C@@](O)(COCOC)[C@H](OCc1ccccc1)[C@@H](O)C=O
378,C=CC[C@H](O[Si](C)(C)C(C)(C)C)[C@@H](C)CC=O
379,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=P(c1ccccc1)(c1ccccc1)c1ccccc1
380,CC(C)(C)OC(=O)N1CC[C@H](C=O)C1
381,O=C(c1cc2ccccc2o1)C(F)(F)F
382,CC1(C)CCC(=O)[C@@]2(C)OO[C@H]3C[C@@]12CCC3=O
383,CCCCCC(=O)CCCCC
384,O=Cc1nc(N2CCCC2)nn1C1CC1
385,CNC(=O)c1ccc(C=O)cc1F
386,O=C1CC(=P(c2ccccc2)(c2ccccc2)c2ccccc2)C(=O)N1c1ccc(F)cc1
387,COc1ccc2c(c1)c(C=O)cn2CCCC=O
388,COc1ccc2c(c1)[C@@H](CC=O)[C@@]1(C(=O)N(C(=O)OC(C)(C)C)c3ccccc31)[C@H](CCc1ccccc1)O2
389,Cn1c(C=O)cc2cc(Br)ccc21
390,CC(C)(C=O)N1CCN(c2ccc(F)cc2)CC1
391,CCC(=O)c1cc(Cl)c(Cl)cc1C(=O)O
392,C[C@]1(C=O)C[C@@]12C(=O)N(Cc1ccccc1)c1ccccc12
393,C=CCc1ccc(Cl)cc1C=O
394,CC[Si](CC)(CC)O[C@@H](/C=C\Br)[C@H](C)/C=C(\C)C=O
395,CN1C2CCC1CC(=O)C2
396,O=CCOCc1ccccc1
397,CC(C)(C)[Si](OC[C@@H]1C[C@@]1(C=O)c1ccccc1)(c1ccccc1)c1ccccc1
398,CCCC(=O)c1ccccc1C(=O)O
399,O=Cc1ccc(-c2cccc(Cl)c2)o1
400,CC(=O)c1cc(Br)ccc1N
401,O=Cc1ccc(-c2cc(-c3ccccc3)c(-c3ccccc3)c(-c3ccccc3)c2-c2ccccc2)cc1
402,O=Cc1cc(Br)c2c(c1)CCN2CCCOCc1ccc([N+](=O)[O-])cc1
403,C=CCn1c(-c2ccc(OCc3ccccc3)cc2C=O)cc2ccccc2c1=O
404,C(CC1CC1)=P(c1ccccc1)(c1ccccc1)c1ccccc1
405,C[C@H](C=O)O[Si](C)(C)C(C)(C)C
406,Cc1ccc(S(=O)(=O)NCCC=O)cc1
407,C#CCCC(C=O)COCc1ccccc1
408,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)OCC1CCCCO1
409,Cc1ccc(S(=O)(=O)N2C(c3ccccc3)=C3C(=O)Oc4ccccc4[C@@H]3[C@H](C)[C@H]2CC=O)cc1
410,COc1cc(C(=O)N(Cc2nccs2)C(CCC=O)(Cn2cccn2)C(=O)OC(C)(C)C)ccc1C(C)(C)C
411,CCCc1ccc([C@H]2CC[C@H](C=O)CC2)cc1
412,COC(=O)C(=[N+]=[N-])C(=O)C(F)(F)F
413,O=C1CCC2(CC1)OCCO2
414,CC/C=C/C=P(c1ccccc1)(c1ccccc1)c1ccccc1
415,O=Cc1ccc(O)c(O)c1
416,COc1ccc2c(C=O)cc(=O)oc2c1
417,CC(C)[C@@H]1CC[C@@]2(C=O)CCCC=C2[C@@]1(C)CCCNC(=O)OC(C)(C)C
418,O=C1CCCc2ccccc21
419,O=CC(c1c2c(nn1-c1ccc(Cl)cc1)CCCC2)C1CCCCC1
420,C[C@@H](Cl)CC=O
421,C=C(C)[C@@H]1CC=C(C=O)CC1
422,Cc1c(OCc2ccccc2)c(C=O)cc2c1OCO2
423,CCCCCC=O
424,CCCCCCC1=CC(=O)OC1=O
425,O=Cc1nc(Br)cn1C1CC1
426,CCC=CCCCCCCCCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
427,CC(C)Oc1ccc(Br)cc1C=O
428,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)CCc1cccc(Cl)c1
429,O=C(c1ccccn1)c1cccc(-c2ccccc2)c1OCc1ccccc1
430,O=Cc1nc(-c2cccc(Br)c2)cs1
431,CC(=O)c1ccc(F)cc1O
432,C[C@@H](C=O)[C@@H](OCc1ccccc1)C(C)(C)COCc1ccccc1
433,O=C(CN1CCCN2CCCC21)c1ccccc1
434,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4C5=C(C(C)C)CC[C@]5(C=O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C
435,COc1ccc2c(c1Br)C(=O)CCC2
436,COc1ccc(CN(Cc2ccc(OC)cc2OC)C(=O)N[C@](C)(c2nc(Br)ccc2F)[C@@H](F)C=O)c(OC)c1
437,C=CCOc1c(C)c(C)nc(C)c1C=O
438,O=CC(C1CCCCC1)n1c(-c2ccc(Cl)cc2)nc2cc(F)c(F)cc21
439,O=CC(CCc1ccccc1)COCc1ccccc1
440,CCOC(=O)CC[C@@]12O[C@@H](OC)C[C@]1(C)C(=O)CC[C@H]2O[Si](C)(C)C(C)(C)C
441,COc1cc(C=O)cc2cc(-c3ccc(C)cc3)oc12
442,O=C(/C=C/S(F)(F)(F)(F)F)C1CCCCC1
443,O=Cc1cn(S(=O)(=O)c2ccccc2)c2ccc(OCc3ccccc3)cc12
444,O=Cc1ccc(O)c(F)c1
445,CC(C)C[C@H](C=O)NC(=O)OCC1c2ccccc2-c2ccccc21
446,Cc1ccc2c(c1)N(Cc1ccccc1)C(=O)C2=O
447,O=Cc1cccn1CCc1ccsc1I
448,O=C1[C@@H]2[C@H](Br)[C@H]1CN2C(=O)OCc1ccccc1
449,COC(=O)/C(=C\CC(C)(C)CC=O)COC(C)=O
450,COC(=O)c1cccc2c1c(C=O)nn2Cc1ccc(OC)cc1
451,Cn1cc(OCc2ccccc2)c(=O)cc1C=O
452,CC(C=O)CC(C)COCOCc1ccccc1
453,CCC[C@@H](C)CC=P(c1ccccc1)(c1ccccc1)c1ccccc1
454,COC[C@]12CC[C@](O)(C(F)(F)F)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
455,CSC=P(c1ccccc1)(c1ccccc1)c1ccccc1
456,CC#CCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
457,CC(=O)Oc1cc(C=O)ccc1C(=O)O
458,Fc1c(F)c(F)c(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)c(F)c1F
459,O=CC1=C[C@@H](c2ccccc2)C[C@@H](C[Si](c2ccccc2)(c2ccccc2)c2ccccc2)O1
460,COC(=O)c1cnc(C(=O)c2cc3c(cc2C)C(C)(C)CCC3(C)C)cn1
461,COC(=O)CCCC(=O)COC(C)=O
462,CO[C@@H](CC1=CC(=O)OC(C)(C)O1)C[C@H]1OC(C)(C)O[C@@H]1C=O
463,O=C[C@H](OCc1ccccc1)[C@@H](COCc1ccccc1)OCc1ccccc1
464,C[C@]1(O)CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]32)C1
465,COc1ccc2ccc(C=O)c(Br)c2c1
466,CO[C@@H]1[C@H]2OC(C)(C)O[C@H]2O[C@H]1C=O
467,COC(=O)/C=C/C=O
468,C=CC(C)(C)[C@H]1CCC(=O)[C@@]1(C)C=O
469,Cn1c(C=O)c(CCNC(=O)OC(C)(C)C)c2ccccc21
470,C=CC=CC=O
471,O=Cc1ccc(-n2c(-c3ccccn3)nc3ccccc32)s1
472,CC(C)(C)C(=C/C=C/C=O)C(C)(C)C
473,CC(=O)O[C@H](C=O)CCCCOCc1ccccc1
474,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)COCc1ccccc1
475,CC[Si](CC)(CC)/C(=C/CN([C@H](CC=O)C(C)C)S(=O)(=O)c1ccc(C)cc1)CO
476,O=Cc1cc(F)ccc1F
477,COc1ccc(-c2ccccn2)cc1C=O
478,CC(=O)O[C@H]1CCC(=O)[C@H]2CC[C@@H](Cc3ccc(F)c(F)c3)[C@@H]12
479,Cc1nc(Cl)c2cc(C=O)[nH]c2c1C
480,CO[C@H]1CC[C@H](C2CCC(=O)CC2)CC1
481,COc1ccc2cc(C(=O)C(F)(F)F)ccc2c1
482,C[C@H]1C[C@@H](CC=O)N(C(=O)OCc2ccccc2)[C@H](COCc2ccccc2)C1
483,CC(C)(C)OC(=O)N1C[C@H]2O[C@H]2C[C@H]1CC=O
484,CC(=O)C1=CCC(C(C)(C)C)CC1
485,O=C(CC1OCCO1)C(F)(F)F
486,O=CC12CCC(c3ccc(Cl)cc3)(OC1)C(Br)C2
487,CC(C)(C)[Si](C)(C)OCCCC[C@H](CC=O)OCc1ccccc1
488,Cc1cc(C[C@H]2CN(C(=O)OC(C)(C)C)C[C@H]2OCCCC=O)nc(NC(=O)OC(C)(C)C)c1
489,CC(C)(C)OC(=O)C=O
490,[N-]=[N+]=N[C@H]1CO[C@@H](CC=O)[C@@H]1OCc1ccccc1
491,O=CCCCCCCCCBr
492,COc1cccc2c1CC[C@@](COCc1ccccc1)([C@@H](C=O)O[Si](C)(C)C(C)(C)C)O2
493,COc1ccc(COC[C@@H](C)[C@H]2OC(C)(C)O[C@@H]2C(C)=O)cc1
494,C[C@H](CC#N)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O[Si](C)(C)C(C)(C)C)C(=O)[C@H](O[Si](C)(C)C(C)(C)C)C3)CCC[C@]12C
495,C[C@H](CC=O)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C
496,CC(C)(O[Si](C)(C)C(C)(C)C)[C@@H]1CC[C@@]2(C)C(C=O)=CCC[C@@H]2O1
497,COc1ccc(C=O)c([N+](=O)[O-])c1O[Si](C)(C)C(C)(C)C
498,O=Cc1ccc(N(c2ccc(-c3ccc(-c4nc5ccccc5n4-c4ccccc4)cc3)cc2)c2ccc(-c3ccc(-c4nc5ccccc5n4-c4ccccc4)cc3)cc2)cc1
499,CCOC(=O)C(OC)c1cc2c(c(C)c1OCc1ccccc1)O[C@]13CCC[C@@]1(O2)c1cc(C=O)ccc1C3
500,O=C1CC(=P(c2ccccc2)(c2ccccc2)c2ccccc2)C(=O)N1CCc1ccccc1
501,COc1cc(C=O)cc2cc(-c3cccc(C(F)(F)F)c3)oc12
502,C=C(C)C1(C)CCCC(=O)C1
503,COc1ccc2c(c1)C(=O)C(=O)N2
504,CC(C)(C)[Si](C)(C)O[C@@H](CO)[C@H](OCc1ccccc1)[C@@H](C=O)OCc1ccccc1
505,CC(=O)c1cnc(N2CCN(c3nnc(Cc4ccccc4)c(C)c3C)C[C@H]2C)cn1
506,CCCCCCCCCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
507,O=Cc1ccc(C(=O)O)cc1
508,O=Cc1ccccc1N1CCc2ccccc2C1
509,COc1cc2c(cc1OC)C(=O)OC2=O
510,Cc1cccc2cc(CC=O)oc12
511,CC(C)(C)c1ccc(-c2ccc(-c3ccc(C(C)(C)C)cc3)c(C=P(c3ccccc3)(c3ccccc3)c3ccccc3)c2)cc1
512,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(F)cc1F
513,O=CCCCCl
514,O=C1c2ccccc2CCCC1(F)F
515,C[C@H](C=O)[C@H](C[N+](=O)[O-])c1ccccc1
516,CC(=O)CCCC#CCCOCc1ccccc1
517,C[C@H]1OCCN(C(=O)OC(C)(C)C)[C@@H]1C=O
518,CC(C)(C)[Si](C)(C)OCCCCCCCCCCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
519,ClCCOC=P(c1ccccc1)(c1ccccc1)c1ccccc1
520,COCOc1ccccc1C=O
521,O=Cc1ccc2c(c1)C(=O)c1ccccc1-2
522,CCCc1ccc(-c2ccc([C@H]3CC[C@H](C=O)CC3)c(F)c2F)cc1
523,COC(=O)CCCCC(C)=O
524,CCCCCCCCCCOc1ccc(/C=C/c2ccc(C=O)cc2)cc1
525,C[C@H]1OC(C)(C)O[C@H]1[C@H]1OC(C)(C)O[C@@H]1C=O
526,CCCCN1c2ccccc2Sc2cc(C=P(c3ccccc3)(c3ccccc3)c3ccccc3)ccc21
527,C[C@@H](OC[C@@](C=O)(NC(=O)OCc1ccccc1)c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
528,COCCn1ccc2cccc(C=O)c21
529,C[Si](C)(C)C#Cc1ccc(F)cc1C=O
530,C/C=C/C=O
531,CC(C)COc1ccccc1C=O
532,CC(C)[C@@H]1CC[C@@H](C)CC1=O
533,O=CCCCCCOC1CCCCO1
534,CO[C@H]1OC2CO[C@@H](c3ccccc3)OC2C(=O)[C@H]1OCc1ccccc1
535,CC[C@]12CC(=O)[C@H]3[C@@H](CC=C4CC5(CC[C@@H]43)OCCO5)[C@@H]1CCC2O
536,C=CCOc1ccc(C)c2c1[C@H]1CC[C@]3(C)[C@@H](C=O)CC[C@H]3[C@@H]1CC2
537,O=Cc1ccn(-c2ccc(F)cn2)n1
538,CC(C)CCC[C@@H](C)CCC[C@@H](C)CC=P(c1ccccc1)(c1ccccc1)c1ccccc1
539,O=C1Nc2ccc(Br)cc2C1=O
540,O=C(c1ccc(OCCN2CCCC2)cc1)c1cccnc1
541,COc1ccc(O[Si](C)(C)C(C)(C)C)c(CCC(C)=O)c1
542,Cc1ccc2[nH]c(=O)c(C=O)cc2c1
543,C[C@@H](CCC=O)O[Si](C)(C)C(C)(C)C
544,COc1ccc(F)c(N2CCC(=O)CC2)c1
545,O=C[C@H](OCc1ccccc1)[C@@H](OCc1ccccc1)[C@@H](OCc1ccccc1)[C@H](O)COCc1ccccc1
546,CC(=O)OCC(=O)COC(C)=O
547,COCCOCOc1ccc(C=O)cc1
548,CCCCCCN(CCCCCC)c1ccc2cc(C=O)sc2c1
549,O=C(C(F)(F)F)C(F)(F)F
550,CC(C(=O)c1ccccc1)=P(c1ccccc1)(c1ccccc1)c1ccccc1
551,C[C@@H](O[Si](C)(C)C(C)(C)C)[C@H]1OC(C)(C)O[C@@]1(C)C=O
552,O=C[C@@H](OCc1ccccc1)[C@@H](OCc1ccccc1)[C@H](OCc1ccccc1)[C@H](O)CO[C@H]1O[C@H](COCc2ccccc2)[C@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1
553,Cc1c(C=O)nc2ccc(I)cn12
554,CCP(c1ccccc1)c1ccccc1
555,CCCCCCCn1c2ccccc2c2cc(C=O)ccc21
556,CCOC(=O)CCCCCCCCCCCCCCCCC=O
557,O=Cc1cc(Cl)c(Cl)cc1[N+](=O)[O-]
558,COC(=O)C12CC(C)=CC(Cc3nc(OC)ccc31)C2=O
559,CC[C@@H]1OC(C)(C)O[C@@H]([C@H](C)C[C@@H](C)C=O)[C@@H]1C
560,COc1c(Br)c(C=O)c([N+](=O)[O-])c(Br)c1OC
561,CC(=O)c1ccc([N+](=O)[O-])cc1
562,C[C@H](CC=O)O[Si](C)(C)C(C)(C)C
563,CCOC(=O)Cc1cc(OC)c(OC)c(OC)c1C=O
564,CCOC(=O)C(=O)c1ccc(SC)cc1
565,Cc1ccc(S(=O)(=O)N2[C@H](c3cccs3)[C@H](C=O)[C@H]3CC(=O)C=C[C@]32C)cc1
566,Cc1ccc(S(=O)(=O)O[C@H]2CC[C@H]3[C@@H]4CC[C@H]5CC(=O)C[C@@H]5[C@H]4CC[C@]23C)cc1
567,O=Cc1ccnc2c(OP(=S)(c3ccccc3)c3ccccc3)cccc12
568,COc1ccc2[nH]cc(C=O)c2c1
569,CC(=O)C[C@@H]1[C@@H]2CC[C@H]1c1ccccc12
570,O=Cc1ccc2c(c1)CCN2CCCOCc1ccc([N+](=O)[O-])cc1
571,O=CC[C@H](OCc1ccccc1)[C@H](O)COCc1ccccc1
572,CC=C[C@H](O[Si](C)(C)C(C)(C)C)C(C)(C)[C@H](CC=P(c1ccccc1)(c1ccccc1)c1ccccc1)O[Si](CC)(CC)CC
573,CCC(=O)CCC(=O)O
574,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1cccc(F)c1F
575,CCCCCCCCCCCCN1c2ccc(C=O)cc2Oc2cc(-c3cc(CCCCCC)cs3)ccc21
576,COc1cc(C)c2c(ccn2C(=O)OC(C)(C)C)c1C(=O)c1nc2cc(C#N)ccc2n1COCC[Si](C)(C)C
577,C=Cc1c(C)c2cc3nc(c(C(=O)C(=O)OC)c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)OC)[C@@H](CCC(=O)OC)[C@@H]3C
578,O=CC[C@@H]1CCC[C@H](CCOCc2ccccc2)O1
579,C#Cc1ccc([C@@H](C=O)OC2CCCCO2)cc1
580,CC(C)(C)OC[C@@H](C=O)NC(=O)OCc1ccccc1
581,Cc1ccc(S(=O)(=O)N2[C@H](c3ccccc3)[C@H](C=O)[C@H]3CC(=O)C=C[C@]32c2ccccc2)cc1
582,CC(C)(C)OC(=O)C(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1
583,O=Cc1cnn(Cc2cccc(-c3ccccc3)c2)c1
584,O=Cc1cc(C(=O)N(CCCCCCCN2C(=O)c3ccccc3C2=O)CCCCCCCN2C(=O)c3ccccc3C2=O)n(Cc2cccc(CO)c2)c1C#CC(O)(c1ccccc1)c1ccccc1
585,Cn1c(C(=O)C=P(c2ccccc2)(c2ccccc2)c2ccccc2)nc2ccccc21
586,C[C@@H](CN(C)C)C(=O)c1cccc([N+](=O)[O-])c1
587,O=CCCC=O
588,CC(C)(C)OC(=O)NCCCC1(C=O)CCC2(CC1)OCCO2
589,CC(C)(C)[Si](C)(C)OCCC[C@@H](C=O)O[Si](c1ccccc1)(c1ccccc1)C(C)(C)C
590,CN1c2ccccc2C(C)(C)C12C=Nc1c(ccc3cc(C=P(c4ccccc4)(c4ccccc4)c4ccccc4)ccc13)O2
591,CCN(Cc1ccccc1)c1ccccc1C=O
592,CCC[C@@H]1[C@@H](C=O)N1S(=O)(=O)c1ccc(C)cc1
593,O=C(O)CCCCCCCCCCCCCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
594,CC(C)(C)OC(=O)CC(CCCC=O)c1ccccc1
595,CC(=O)N1C(=O)C(=O)c2cc([N+](=O)[O-])ccc21
596,CC(C)[Si](OC[C@@H]1Oc2ccc(C=O)cc2O[C@H]1c1ccc(O[Si](C(C)C)(C(C)C)C(C)C)c(O[Si](C(C)C)(C(C)C)C(C)C)c1)(C(C)C)C(C)C
597,Cc1cc(C=O)nc2ccccc12
598,C(C1CCCC1)=P(c1ccccc1)(c1ccccc1)c1ccccc1
599,O=Cc1ccc(I)c([N+](=O)[O-])c1
600,COc1ccc(N2C(=O)CC(=P(c3ccccc3)(c3ccccc3)c3ccccc3)C2=O)cc1
601,O=CC(F)(F)F
602,CC(C)(C=O)[C@H]1OC23C[C@H]4CC[C@@]2(C(=O)C4)C1(COCc1ccccc1)COC3=O
603,CC(=O)c1ccc(CC(C)C)cc1
604,C=CCCC1(CC=O)C(C)=CCCC1(C)C
605,COC(=O)C#CC(C)(C)CC=O
606,O=Cc1ccc2cccc(F)c2n1
607,CC(C)(C)OC(=O)N[C@@H](CC=O)c1ccccc1
608,CCCCC[C@@H](/C=C/C=O)O[Si](C)(C)C(C)(C)C
609,CCOC(=O)C12CCCCC(CN(Cc3ccccc3)C1)C2=O
610,O=CC[C@@H](C/C=C/C(=O)c1ccccc1Br)c1ccccc1
611,CCCCCCc1ccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
612,BrCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
613,Nc1ccccc1C(=O)Cc1ccccc1
614,CC1=C2C3C[C@H](OC(=O)C(C)(C)C)C[C@@H]2[C@@H](CC1)C(=O)CC[C@@H]3C(C)C
615,CC(C)[Si](O[C@@H]1C[C@@H](OC(=O)C(C)(C)C)[C@H](C)CC1=O)(C(C)C)C(C)C
616,O=CCCCCCc1ccccc1
617,O=CCC1CCCCN1C(=O)OCc1ccccc1
618,COC(=O)CCCC1OC1C=O
619,O=CCCc1ccccc1C=O
620,CC(C)(C)OC(=O)N[C@@H]1CC[C@@H](C=O)OC1
621,O=C1CCC(c2cccc(F)c2F)Cc2cccnc21
622,CC(C)(C)OC(=O)N1CCC[C@@]1(C)C=O
623,CN1C(=O)CC(=P(c2ccccc2)(c2ccccc2)c2ccccc2)C1=O
624,CC1(C)CCN2CCC(C)(C)c3c(OCc4ccccc4)c(C=O)cc1c32
625,CC(C)Oc1ccc([N+](=O)[O-])cc1C=O
626,CC(C)=CCCC(=O)C(F)(F)F
627,CC(C)(C)OC(=O)N[C@H](C=O)Cc1ccc(OC(C)(C)C)cc1
628,O=Cc1ccc(Oc2cc(Cl)cc(C(F)(F)F)c2)cc1
629,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)N1CCCc2ccccc21
630,CCOc1cc(C(=O)c2ccc(OC)c(O[Si](C)(C)C(C)(C)C)c2)ccc1OC
631,O=C1CC2CC(=O)CC2C1
632,O=Cc1ccc(B(O)O)cc1
633,CC(C)C(=O)c1ccc(F)cc1
634,COc1ccc([C@@H]2OC[C@]3(C[C@H](C)[C@@H](O[Si](C)(C)C(C)(C)C)[C@@H]3C=O)O2)cc1
635,Fc1ccc(F)c2c1cc(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc3ccccc3c12
636,COc1ccc(C=O)c(N=[N+]=[N-])c1
637,O=C(c1ccco1)C(F)(F)F
638,C(CCOCc1ccccc1)=P(c1ccccc1)(c1ccccc1)c1ccccc1
639,O=CC[C@@H](OCc1ccccc1)[C@@H](OCc1ccccc1)[C@H](O)COCc1ccccc1
640,CC(C)(C)[Si](O[C@@H](C=O)CC#C[Si](C)(C)C)(c1ccccc1)c1ccccc1
641,O=C1CCCCC1Cc1ccccc1
642,CCOc1ccc2c(c1)c1cc(OCC)ccc1n2-c1ccc(N(c2ccc(C=O)cc2)c2ccc(-n3c4ccc(OCC)cc4c4cc(OCC)ccc43)cc2)cc1
643,COC(C)[C@]12CC[C@@](C)(O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
644,CC[Si](CC)(CC)O[C@@H](/C(C)=C/Br)[C@H](C)C=O
645,CCCCCCCCOc1cc2c(cc1OCCCCCCCC)c1sc(C(=O)N[C@@H](C)c3ccccc3)cc1c1cc(C=O)sc12
646,C=COc1ccccc1C=O
647,COC(=O)C1COc2c(C=O)cccc2O1
648,COc1ccc(NC(=O)C=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
649,Fc1ccccc1C=P(c1ccccc1)(c1ccccc1)c1ccccc1
650,C=C(C)[C@@H]1CN(S(=O)(=O)c2ccc(C)cc2)[C@H](C(=O)OC(C)(C)C)[C@H]1C=O
651,COc1cc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)ccc1Cl
652,CC(C)CC(C)CC(=O)CC(C)CC(C)C
653,O=C1CCCC2CCCCC12
654,CC(=O)c1cc(C)n(C)n1
655,COc1ccc(CO[C@@H](C)CC=O)cc1
656,[N-]=[N+]=NCCCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
657,Cc1c(O)c(C)c2c(c1C=O)OC(C)(C)CC2
658,O=[N+]([O-])c1cc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)ccc1F
659,CCOC(=O)[C@H]1CC[C@H](C(=O)c2ncc(Br)s2)CC1
660,C/C(=C\CO[Si](C)(C)C(C)(C)C)CCC=O
661,CC1(OC2CCCCO2)CCC(=O)CC1
662,Cc1cccc(C(=O)CCCC(=O)O)c1
663,C=C[C@@H](O[Si](CC)(CC)CC)[C@@H]1OC(C)(C)O[C@@H]1C=O
664,O=C1CCCc2c(Br)cc(Cl)cc21
665,CC(C)(C)OC(=O)N1C[C@@H]2[C@H](C1)[C@@]2(C=O)c1ccc(Cl)c(Cl)c1
666,CC(=O)N1C(=O)C(=O)c2cc(F)ccc21
667,C=CCOc1c(C)c(C)nc(CC)c1C=O
668,CCOC(=O)C(C)(C)CCCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
669,O=C(O)CCCC=CCC=CCC=CCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
670,COCOc1ccc(C=O)cc1
671,CC(C)(C)OC(=O)C[C@@H](C=O)NC(=O)OCc1ccccc1
672,O=Cc1ccc(C(F)(F)F)cc1
673,N#Cc1cc2ccc(C=O)nc2cc1Cl
674,O=C1N[C@@H](C=P(c2ccccc2)(c2ccccc2)c2ccccc2)CO1
675,Cc1cn([C@H]2OCC=CC2=O)c(=O)[nH]c1=O
676,CC(=O)O[C@H](CC/C=C/C=O)C1=C[C@H]2OC(C)(C)O[C@H]2O1
677,COc1ccc(S(=O)(=O)N2CCc3cc(C=O)ccc32)cc1OC
678,CCC1(CC)OC[C@H](C(=O)[C@H]2COC(CC)(CC)O2)O1
679,CCCCCCCCCCCCc1csc(C=O)c1CCCCCCCCCCCC
680,O=C/C=C(/O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1
681,CCCCN(CCCC)c1ccc(C=O)c(O)c1
682,COc1c(Br)cc(Br)c(C=O)c1Br
683,COc1ccccc1C[C@]1(C)C(=O)CC[C@@]2(C)[C@H]1CCCC21OCCO1
